district,subdistrict,unit_index,form_type,vote_phase,latitude,longitude,latlong_location,ballot_total,ballot_valid,ballot_invalid,ballot_no_vote,candidate_or_party,votes,vote_share
ศรีนครินทร์,ลำสินธ์ุ,0,partylist,election_day,7.565728799999999,99.9318053,ศาลาประจำหมู่บ้านบ้านคลองหมวย,561,533,11,17,เศรษฐกิจ,4,0.0075046904315197
ศรีนครินทร์,ลำสินธ์ุ,1,partylist,election_day,7.5045591,99.9073986,ศาลาประจำหมู่บ้านบ้านสวนหมาก,399,380,15,4,เศรษฐกิจ,5,0.013157894736842105
ศรีนครินทร์,ลำสินธ์ุ,2,partylist,election_day,7.533063,99.937284,ศาลาประจำหมู่บ้านบ้านลำสินธุ์,536,508,28,0,เศรษฐกิจ,3,0.005905511811023622
ศรีนครินทร์,ลำสินธ์ุ,3,partylist,election_day,7.5045591,99.9073986,ศาลาประจำหมู่บ้านบ้านห้วยทำผัง,221,209,10,2,เศรษฐกิจ,0,0.0
ศรีนครินทร์,ลำสินธ์ุ,4,partylist,election_day,7.507218399999999,99.9070129,ศาลาประจำหมู่บ้านบ้านโหล๊ะไฟ,417,401,14,2,เศรษฐกิจ,2,0.004987531172069825
ศรีนครินทร์,ลำสินธ์ุ,5,partylist,election_day,7.501031,99.9085119,ศาลาประจำหมู่บ้านบ้านโตน,591,567,19,5,เศรษฐกิจ,9,0.015873015873015872
ศรีนครินทร์,ลำสินธ์ุ,6,partylist,election_day,7.508669999999999,99.921707,ศาลาประจำหมู่บ้านบ้านขาม,604,567,33,4,เศรษฐกิจ,4,0.007054673721340388
ศรีนครินทร์,ลำสินธ์ุ,7,partylist,election_day,7.533063,99.937284,ศาลาประจำหมู่บ้านบ้านลำสินธุ์เหนือ,563,535,17,11,เศรษฐกิจ,3,0.005607476635514018
ศรีนครินทร์,ลำสินธ์ุ,8,partylist,election_day,7.5045591,99.9073986,ศาลาประจำหมู่บ้านบ้านโหล๊ะอม,233,214,19,0,เศรษฐกิจ,3,0.014018691588785047
กงหรา2,สมหวัง,0,partylist,election_day,7.5077431,100.0024084,ศาลาประจำหมู่บ้านบ้านคลองลำ,316,301,9,6,เศรษฐกิจ,3,0.009966777408637873
กงหรา2,สมหวัง,1,partylist,election_day,7.5077431,100.0024084,ศาลาประชาร่วมใจ (ช่องเตย),665,631,23,11,เศรษฐกิจ,8,0.012678288431061807
กงหรา2,สมหวัง,2,partylist,election_day,7.52108,100.008,ศาลาประจำหมู่บ้านบ้านสมหวังตก,396,376,18,2,เศรษฐกิจ,6,0.015957446808510637
กงหรา2,สมหวัง,3,partylist,election_day,7.5076504,99.9837692,โรงเรียนวัดหวัง,358,322,31,5,เศรษฐกิจ,4,0.012422360248447204
กงหรา2,สมหวัง,4,partylist,election_day,7.507084499999999,99.9848915,ศาลาการเปรียญวัดสมหวัง,413,394,9,10,เศรษฐกิจ,0,0.0
กงหรา2,สมหวัง,5,partylist,election_day,7.4978326,100.015403,ศาลาประจำหมู่บ้านบ้านไสคุณเปลือย,374,347,16,11,เศรษฐกิจ,3,0.008645533141210375
กงหรา2,สมหวัง,6,partylist,election_day,7.4922222,100.0025,ศาลาประจำหมู่บ้านบ้านพรุนาแด้,427,404,19,4,เศรษฐกิจ,0,0.0
กงหรา2,สมหวัง,7,partylist,election_day,7.550502400000001,100.0024084,ศาลาประจำหมู่บ้านบ้านทุ่งเลียบ,197,187,4,6,เศรษฐกิจ,4,0.0213903743315508
ศรีนครินทร์,อ่างทอง,0,partylist,election_day,7.5629896,99.9241575,ศาลาประจำหมู่บ้านบ้านประดู่,450,421,22,7,เศรษฐกิจ,2,0.004750593824228029
ศรีนครินทร์,อ่างทอง,1,partylist,election_day,7.5564909,99.9744535,ศาลาอเนกประสงค์บ้านสวนหลวง,379,366,10,3,เศรษฐกิจ,8,0.02185792349726776
ศรีนครินทร์,อ่างทอง,2,partylist,election_day,7.5564909,99.9744535,ศาลาประจำหมู่บ้านบ้านอ่างทอง,498,476,16,6,เศรษฐกิจ,7,0.014705882352941176
ศรีนครินทร์,อ่างทอง,3,partylist,election_day,7.5505741,99.9603319,ศาลาอเนกประสงค์บ้านโหล๊ะหนุน,538,516,14,8,เศรษฐกิจ,4,0.007751937984496124
ศรีนครินทร์,อ่างทอง,4,partylist,election_day,7.5564909,99.9744535,ศาลาอเนกประสงค์บ้านปากแพรก,300,295,5,0,เศรษฐกิจ,3,0.010169491525423728
ศรีนครินทร์,อ่างทอง,5,partylist,election_day,7.5629896,99.9241575,ศาลาประจำหมู่บ้านบ้านเกาะเหรียง,223,217,3,3,เศรษฐกิจ,3,0.013824884792626729
ศรีนครินทร์,อ่างทอง,6,partylist,election_day,7.5564909,99.9744535,ศาลาอเนกประสงค์บ้านต้นตอ,299,282,10,7,เศรษฐกิจ,1,0.0035460992907801418
ศรีนครินทร์,อ่างทอง,7,partylist,election_day,7.5564909,99.9744535,ศาลาอเนกประสงค์บ้านเกาะขัน,250,229,21,0,เศรษฐกิจ,2,0.008733624454148471
ป่าพะยอม,เกาะเต่า,0,partylist,election_day,7.8113025,99.8459774,ศาลาประจำหมู่บ้านบ้านไร่เจ็ดสิบ,530,495,26,9,เศรษฐกิจ,2,0.00404040404040404
ป่าพะยอม,เกาะเต่า,1,partylist,election_day,7.8554397,99.9101915,ศาลาประจำหมู่บ้านบ้านห้วยกรวด,334,320,9,5,เศรษฐกิจ,5,0.015625
ป่าพะยอม,เกาะเต่า,2,partylist,election_day,7.791444299999999,99.8295765,ศาลาประจำหมู่บ้านบ้านบางหล่อ,339,327,5,7,เศรษฐกิจ,5,0.01529051987767584
ป่าพะยอม,เกาะเต่า,3,partylist,election_day,7.791444299999999,99.8295765,ศูนย์สาธิตการตลาดบ้านบางหล่อ,556,532,14,10,เศรษฐกิจ,6,0.011278195488721804
ป่าพะยอม,เกาะเต่า,4,partylist,election_day,7.8265429,99.8689005,ศาลาประจำหมู่บ้านบ้านคลองใหญ่,381,370,6,5,เศรษฐกิจ,1,0.002702702702702703
ป่าพะยอม,เกาะเต่า,5,partylist,election_day,7.8321524,99.8957282,ศาลาประจำหมู่บ้านบ้านไสเลียบ,411,390,13,8,เศรษฐกิจ,3,0.007692307692307693
ป่าพะยอม,เกาะเต่า,6,partylist,election_day,7.8321524,99.8957282,ศูนย์เรียนรู้บ้านไสเลียบ,352,340,8,4,เศรษฐกิจ,7,0.020588235294117647
ป่าพะยอม,เกาะเต่า,7,partylist,election_day,7.77781,99.8342437,ศาลาประจำหมู่บ้านบ้านปากเหมือง,500,492,6,2,เศรษฐกิจ,5,0.01016260162601626
ป่าพะยอม,เกาะเต่า,8,partylist,election_day,7.7700709,99.8878507,ศาลาประจำหมู่บ้านบ้านประชาสามัคคี,424,403,12,9,เศรษฐกิจ,6,0.01488833746898263
ป่าพะยอม,เกาะเต่า,9,partylist,election_day,7.784332600000001,99.8515593,ศาลาประจำหมู่บ้านบ้านหนำวัว,380,364,11,5,เศรษฐกิจ,5,0.013736263736263736
ป่าพะยอม,เกาะเต่า,10,partylist,election_day,7.849026500000001,99.8403959,ศาลาประจำหมู่บ้านบ้านควนตะแบก,503,483,16,4,เศรษฐกิจ,3,0.006211180124223602
ป่าพะยอม,เกาะเต่า,11,partylist,election_day,7.819731300000001,99.9013657,ศาลาประจำหมู่บ้านบ้านห้วยปริง,579,553,21,5,เศรษฐกิจ,6,0.0108499095840868
ป่าพะยอม,เกาะเต่า,12,partylist,election_day,7.8504642,99.8934354,ศาลาประจำหมู่บ้านบ้านเกาะยวน,658,635,19,4,เศรษฐกิจ,11,0.01732283464566929
ป่าพะยอม,เกาะเต่า,13,partylist,election_day,7.76993,99.835768,ศาลาประจำหมู่บ้านบ้านห้วยไม้ไผ่,493,471,14,8,เศรษฐกิจ,8,0.016985138004246284
ป่าพะยอม,เกาะเต่า,14,partylist,election_day,7.838677,99.863101,ศาลาประจำหมู่บ้านบ้านนา,600,579,19,2,เศรษฐกิจ,7,0.012089810017271158
ป่าพะยอม,เกาะเต่า,15,partylist,election_day,,,,371,360,11,0,เศรษฐกิจ,1,0.002777777777777778
ป่าพะยอม,เกาะเต่า,16,partylist,election_day,,,,380,356,14,10,เศรษฐกิจ,4,0.011235955056179775
ศรีบรรพต,เขาปู่,0,partylist,election_day,7.704519400000001,99.8236533,ศาลาประจำหมู่บ้าน บ้านหน้าวัด หมู่ที่ 1,359,345,7,7,เศรษฐกิจ,6,0.017391304347826087
ศรีบรรพต,เขาปู่,1,partylist,election_day,7.664779900000001,99.8385881,ศาลาประจำหมู่บ้าน บ้านใสประดู่ หมู่ที่ 2,494,466,21,7,เศรษฐกิจ,6,0.012875536480686695
ศรีบรรพต,เขาปู่,2,partylist,election_day,7.729098599999999,99.8041245,ศาลาประจำหมู่บ้าน บ้านควนลม หมู่ที่ 3,198,187,7,4,เศรษฐกิจ,2,0.0106951871657754
ศรีบรรพต,เขาปู่,3,partylist,election_day,7.7451902,99.8041245,ศาลาประจำหมู่บ้าน บ้านทุ่งยูง หมู่ที่ 4,298,274,11,13,เศรษฐกิจ,3,0.010948905109489052
